"id_immi";"jahr";"strname";"von_krz";"bis_krz";"no2_i1";"pm10_ist";"aend";"kattime";"laenge";"sta_id";"eskn_id";"shape"
2551;2013;"Bautzner Straße ";"Oberkiesweg ";"Am Brauhaus";33.6;26.5;2015-11-16 11:17:24;3734;234.75177;"06052200";3734;"SRID=4326;LINESTRING(13.77641199973523455924 51.06745832207287350002,13.77643035519670355882 51.06740740800264433119,13.7764350979431124955 51.06739425618448535715,13.77661043827333209322 51.0673108126279586827,13.77700623887068687168 51.06721624053153618661,13.77701112240730729752 51.06721506860632331382,13.77701319058645523796 51.06721457765566185572,13.77705409614478959668 51.06720480779949866701,13.77705520216907153497 51.06720454059440328365,13.77707908787297519382 51.06719882826804735032,13.77739754381894066171 51.06713135031007766429,13.77770260628769349864 51.06708194189414484754,13.77787345565029397676 51.06706862948949776637,13.778060852184488283 51.06705402399902737898,13.77847553108853162485 51.06702880811464950739,13.77888365361359923611 51.06701191256751570791,13.77910092806616404459 51.06697862471241222693,13.77923031978569490263 51.06695645998480870276,13.77930418417177804713 51.06694380515409648069,13.77935712579147597978 51.06693817998892370724,13.77943700346064836992 51.06692968860129155928,13.77948683932899420768 51.06692439065773214679,13.77950404278080220877 51.06692256490096326615,13.7795068766900996593 51.06692226175866977655,13.77954926999509410734 51.06691775837575164587,13.77955367816617737731 51.06691729181395089654)"
17537;2013;"Bautzner Straße ";"Waldschlößchenstr. ";"Einfahrt/HN 153";37.2;27.6;2015-11-16 11:17:24;3735;73.94014;"06052203";3735;"SRID=4326;LINESTRING(13.7764119998300618164 51.06745831847674566006,13.77641672247239057469 51.06747147675718423443,13.77641824717206020523 51.06747525082016636588,13.77701089180400018108 51.06756215955173416887,13.77702451232878999576 51.06756415638933077616,13.7770417782147287511 51.06756668957005018683,13.77723421695501215822 51.06757709684030999142,13.77742795818605792135 51.06756835370899239024)"
17530;2013;"Bautzner Straße ";"Einfahrt/HN 153 ";"Am Brauhaus";33.6;26.5;2015-11-16 11:17:24;3736;168.4832;"06052205";3736;"SRID=4326;LINESTRING(13.77742795818605792135 51.06756835370899239024,13.77786724247945215893 51.06753684516337443711,13.77808630336954642814 51.06749356255748750755,13.77823282598309617697 51.06745143319462698628,13.77846189598543524824 51.06738004672170916365,13.77873924393978199987 51.06725918753502213576,13.77883549902921167529 51.06721797552639685591,13.77929349432010930343 51.06703239422672879755,13.77955368106716704801 51.06691729004568003347)"
932;2013;"Bautzner Straße ";"Fischhausstr. ";"Wilhelminenstr.";37.6;24.1;2015-11-16 11:17:24;3743;278.95852;"06052240";3743;"SRID=4326;LINESTRING(13.78555810770185274805 51.06695754114803520451,13.78595610612267741146 51.06690688257446453235,13.78637672122259516527 51.06690222194325201599,13.78802620641979359561 51.06704879811709218984,13.78949907043045008948 51.06718370174564824993)"
12475;2013;"Schönfelder Landstraße ";"Pappritzer Straße ";"Gönnsdorfer Straße";17;18.8;2015-11-16 11:17:24;5284;249.65365;"07340060";5284;"SRID=4326;LINESTRING(13.8699224759202959234 51.04818757398419393212,13.87014609905925510702 51.04800484437866714416,13.87075034238421977761 51.04748623399621720864,13.87104722787040422816 51.04722439054420135562,13.87118996745067711629 51.04711088644221916866,13.87135423406298784244 51.04698094441045697067,13.87153662033592738112 51.04686615910438263199,13.87167057794814084559 51.04678754258313944092,13.87183379079835177095 51.04670087201051131842,13.87225484638482697619 51.04651263406543648671)"
371;2013;"Niedersedlitzer Straße ";"Langer Weg ";"Kreisverkehrsanlage";20.8;22.7;2015-11-16 11:17:24;8600;1094.39875;"10144060";8600;"SRID=4326;LINESTRING(13.80819515456378709928 51.00608058491050655903,13.80827466167822592524 51.00600471535513236176,13.80865747073745808393 51.00568907873346802262,13.80890089161631095749 51.00547076360905407455,13.80925201431668192242 51.00515922468829188574,13.80963710644611985856 51.00481650174602066272,13.80993659767518622061 51.00456169244026938259,13.8103822129249422801 51.00414178601357662046,13.81064988866322273964 51.00390441996747625808,13.81076137154444793964 51.00379622733548501401,13.81082771338140879891 51.00372616273146775256,13.8108982012358527669 51.00364282900527967968,13.81099929064020059855 51.00352640347642818597,13.81111066361540729019 51.00342249810379513519,13.8113228323186785218 51.00322958316684207603,13.8115243168762997783 51.00305585251381046419,13.81184379929543482035 51.00278471724315210167,13.81215999052182219486 51.00250925982271610337,13.81243043976936668571 51.00229550176844384168,13.81271107443475010257 51.0020818448052466465,13.81297412619612430262 51.00189158609218509355,13.81319904745080329178 51.0017309496294117821,13.8133828291092797258 51.00158490132313460208,13.81363255838036252499 51.00138378627638502394,13.81394467694443761729 51.00113400145976072508,13.81431901602807776896 51.00084197728068602373,13.81461080377541783548 51.00058984672939743632,13.81485729210590207572 51.00038227075725671966,13.81509633385982027676 51.00020034202270124979,13.81529341754517226093 51.00006514606685215085,13.81561829240756544834 50.99984764205301956963,13.81583399554845570378 50.99970786502139930008,13.81611252531910416508 50.99951609246168970913,13.8163474506736800862 50.99936198485220018028,13.8165938997741459815 50.99920389724209712767,13.81686706626303973167 50.99905173623383092263,13.81715766635325692846 50.99890618282935150773,13.81740547472287161668 50.99877929464788905989,13.81765739390726821512 50.99866140807204573093,13.81783546219839386993 50.99858116703487098675,13.81800899052219655516 50.99849173941038316116)"
17315;2013;"Georg-Palitzsch-Straße ";"Gamigstr./Prohliser Str. ";"Spreewalder Str./Brücke 204";20.3;21.9;2015-11-16 11:17:24;8601;92.77261;"10145010";8601;"SRID=4326;LINESTRING(13.79375803624527740965 51.0068888304290979363,13.7936472056031522726 51.00657697227479303592,13.79351227433112470067 51.00606948528032802415)"
20750;2013;"Georg-Palitzsch-Straße ";"ÖFW 34-Prohlis ";"Abzweig/HN 23";20.3;21.9;2015-11-16 11:17:24;8603;32.09526;"10145030";8603;"SRID=4326;LINESTRING(13.79333537266488818318 51.00490870664288678427,13.79334422802062398716 51.00476462383955578161,13.79335738967652957854 51.00462046860226195122)"
19353;2013;"Lübecker Straße ";"Colmnitzer Str. ";"Am Lerchenberg";26.1;26;2015-11-16 11:17:24;12085;143.44287;"14041065";12085;"SRID=4326;LINESTRING(13.70036855881945392355 51.04790827110863205007,13.70031854383059943814 51.0479257681417024628,13.69971815057140673844 51.04814314495344262923,13.69907224853554517097 51.04836675587514349672,13.69858712840547632084 51.0485426478984862797)"
15211;2013;"Wiener Straße ";"Leon-Pohle-Str. ";"Basteiplatz";26.7;23.6;2015-11-16 11:17:24;8031;302.53764;"10008160";8031;"SRID=4326;LINESTRING(13.7663971975600780695 51.03018362025664345083,13.76827777666443708426 51.02953026049117113416,13.77017946199101849913 51.02887541105028645916)"
1044;2013;"Steinbacher Straße ";"Pennricher Str. ";"Zöllmener Str.";23.1;24.2;2015-11-16 11:17:24;12482;134.6004;"14141010";12482;"SRID=4326;LINESTRING(13.68727773186118312765 51.04926523832504869915,13.68715522877598367302 51.0493103555599176957,13.68705059771831145099 51.04936016991809566434,13.68694821594782773388 51.04945757299147857111,13.68686958312186519038 51.04952994575841529468,13.68680407319753022932 51.04960745700459057161,13.6866860703846828784 51.04973805702571354459,13.68650782961467449184 51.04991407758340926648,13.68632925287840329531 51.05004998568688989735,13.68612932876885146527 51.05021824384456152757)"
12123;2013;"Marienberger Straße ";"Crottendorfer Str. ";"Theodorstr.";20.7;21.2;2015-11-16 11:17:24;7168;97.41635;"09095055";7168;"SRID=4326;LINESTRING(13.81732788422214319723 51.03096496559377470703,13.81768942176200809513 51.03103225765612904752,13.81802069768150076357 51.03108721905284994591,13.81829666737424489042 51.03113662917972703781,13.81853061824421047277 51.03117727743848774935,13.81866626971498845933 51.03119926053443577985)"
351;2013;"Fritz-Meinhardt-Straße ";"Langobardenstr./Altnickern ";"Büttigstraße";22.7;22.3;2015-11-16 11:17:24;10040;123.32031;"11158030";10040;"SRID=4326;LINESTRING(13.78864122569091854587 50.99587725738263799258,13.78863662356089747618 50.99587667907803023581,13.78812444074411658335 50.9958122293605740083,13.78737634211932672201 50.9956690327644679428,13.78695142649490357201 50.99557861286711357707)"
12613;2013;"Dresdner Straße LB";"Klotzscher Straße ";"Abzweig/HN 55 a";22.9;20.6;2015-11-16 11:17:24;4573;203.84444;"06567030";4573;"SRID=4326;LINESTRING(13.82655517409570578025 51.1252783392260496953,13.82674401291321508722 51.12525699512935517532,13.82766879068286414167 51.12515435055330925707,13.8278830088969098 51.12513026179050967812,13.82804514813414442642 51.12510936198538047393,13.82842794162587374274 51.12505961120625386229,13.82880404114937178406 51.12501001335139960702,13.8294101769229111909 51.1249181863559130079)"
12615;2013;"Dresdner Straße LB";"Gerhart-Hauptmann-Straße ";"Jakob-Weinheimer-Straße";22.3;20.3;2015-11-16 11:17:24;4576;110.31747;"06567050";4576;"SRID=4326;LINESTRING(13.83349855467680278309 51.1253133886917368045,13.83387980486062751595 51.1253639623140685444,13.83504960182033372007 51.12548937974855078892)"
12774;2013;"Räcknitzhöhe ";"Michelangelostr. ";"Räcknitzer Weg/Rubensweg";19.7;22.3;2015-11-16 11:17:24;9586;248.6458;"11043060";9586;"SRID=4326;LINESTRING(13.74452969336137897471 51.02331279689326493099,13.74628299011009779917 51.02313543726241107379,13.7480320181950155245 51.02296734655771359712)"
1828;2013;"Ackermannstraße ";"Georg-Wrba-Str. ";"Reichenbachstr.";24.7;23.4;2015-11-16 11:17:24;9443;176.22432;"11021020";9443;"SRID=4326;LINESTRING(13.74846613873597434008 51.03248464750372903609,13.74800606919397694128 51.03176527824022201685,13.74751035153632372499 51.03101924767192087984)"
2405;2013;"Weberplatz ";"Ackermannstr. ";"Abzweig/Grünfläche";24.7;23.4;2015-11-16 11:17:24;9450;37.29716;"11023010";9450;"SRID=4326;LINESTRING(13.74751035153632372499 51.03101924767192087984,13.74776326460215436498 51.03097686795783971547,13.74802558690190501522 51.03093618025656041937)"
20751;2013;"Windmühlenstraße ";"Heinrich-Mann-Str./Abzweig Nord ";"Abzweig Süd";24.6;24.3;2015-11-16 11:17:24;8751;33.77642;"10171125";8751;"SRID=4326;LINESTRING(13.8015357006164940401 50.99891467812095413592,13.80140291165721855293 50.99893710201888552547,13.8012428861871061514 50.99896899459757548811,13.80108982207495849082 50.99902384535430854839)"
1845;2013;"Wehlener Straße ";"Schaufußstr. ";"Berggießhübler Str.";23.9;23.3;2015-11-16 11:17:24;6126;201.10998;"08027020";6126;"SRID=4326;LINESTRING(13.80998865247457274563 51.03750540882598585313,13.81046173078315852933 51.03737225725178916491,13.8109672047457596733 51.0372413012198933302,13.81177473060610871869 51.03703506728719929697,13.81231769626061911538 51.03689323660306342845,13.81263197039107382125 51.03680417186255624529)"
12081;2013;"Wormser Straße ";"Alemannenstr. ";"Rosa-Menzer-Str.";21.9;23.2;2015-11-16 11:17:24;6149;161.29971;"08030080";6149;"SRID=4326;LINESTRING(13.78599538719025829892 51.04653040862766744112,13.78746430823477986394 51.04604073563123023405,13.78799462637375938812 51.04588018120402637123,13.78797978329215645488 51.04584954869932289512)"
892;2013;"Weintraubenstraße ";"Melanchthonstr. ";"Tieckstr.";31.5;26.8;2015-11-16 11:17:24;3795;114.43047;"06060020";3795;"SRID=4326;LINESTRING(13.75467776400602559761 51.06112981038311460225,13.75441351398661105065 51.06161567490660502244,13.75417216760052596669 51.06210802129405834648)"
460;2013;"Schandauer Straße ";"Altenberger Str. ";"Hofmannstr..";28.9;24.5;2015-11-16 11:17:24;6123;111.97883;"08026120";6123;"SRID=4326;LINESTRING(13.80591398450709839096 51.03946676246453506565,13.80680135455802215461 51.03898215524326786863,13.80712743814253684604 51.03881222817062024433)"
12043;2013;"Marienallee ";"Jägerstr. ";"Arno-Holz-Allee";24.1;23.5;2015-11-16 11:17:24;3597;103.52174;"06017010";3597;"SRID=4326;LINESTRING(13.76608633816626259261 51.07009066832120680601,13.7659232713154278116 51.07056587240029443819,13.76578067015609363466 51.07100134619344089515)"
739;2013;"Ullersdorfer Landstraße ";"Am Marienbad ";"Forststraße";16.5;18.7;2015-11-16 11:17:24;4087;645.22086;"06175030";4087;"SRID=4326;LINESTRING(13.87048079653986754067 51.06895194673774796001,13.87069498523470834073 51.06906123701178046304,13.87094265561125716602 51.06917244202691108512,13.87211981355217993439 51.06972000000948952447,13.87264381796938472746 51.06995993695972657633,13.87351149201622568796 51.07035719405932638892,13.87429207597306124455 51.07071419069249884615,13.87499614924550606077 51.07104124621650242943,13.87590614354822804444 51.07144904545791064265,13.87621550163317429849 51.07154845836841872142,13.8770619068053662204 51.07179901938710031573,13.87799761248668062308 51.07207343491037221384,13.87815420747955030834 51.07212199700484234199)"
2113;2013;"Koloniestraße ";"Kauschaer Str. ";"Kohlbergstr.";22.6;20.1;2015-11-16 11:17:24;9946;92.93121;"11127010";9946;"SRID=4326;LINESTRING(13.76798522953882653042 51.00757849427960621824,13.7679288440579181696 51.00751109125344129325,13.76783817872826176654 51.00744686987203380113,13.76757019175011897971 51.0073025305756360126,13.7672623691901048204 51.00716776146192188435,13.76696438620698614841 51.00706407599020053567)"
12606;2013;"Liegauer Straße LB";"Hauptstraße ";"Weißiger Straße";22.7;20.2;2015-11-16 11:17:24;4485;49.53855;"06537010";4485;"SRID=4326;LINESTRING(13.84431611961448105319 51.12771603171438528079,13.84443545630879768282 51.12781140946670177527,13.84460234101281272956 51.12790961298407665936,13.84483418813391786273 51.12801549928119726474)"
1908;2013;"Paradiesstraße ";"Heinrich-Greif-Str./ÖFW ";"Rungestr.";23.8;23.3;2015-11-16 11:17:24;9606;85.18802;"11049015";9606;"SRID=4326;LINESTRING(13.74550860863345747021 51.02760008427641480466,13.74545865126674648593 51.02743752272079547083,13.74537719407071811872 51.02722687058057005061,13.74521932495205156499 51.02685644819128185645)"
685;2013;"Königsbrücker Landstraße ";"Karl-Marx-Str. ";"Flurstr.";36;26.5;2015-11-16 11:17:24;3502;189.49276;"06002030";3502;"SRID=4326;LINESTRING(13.77516010149564529286 51.11035389682867702277,13.77539892438219126802 51.11046306341801681583,13.77583788921530327798 51.11065731938222711506,13.77631284914357046034 51.11086490178239216675,13.77674405458884621112 51.11105909107894262888,13.7772164014772009466 51.11126828450402825865,13.77737231996713873627 51.11133555947690609855)"
495;2013;"Bautzner Landstraße ";"Luboldtstr. ";"ÖFW 2-Weißer Hirsch";30.9;22.5;2015-11-16 11:17:24;3753;42.49087;"06053040";3753;"SRID=4326;LINESTRING(13.82242470816982304882 51.06349358673426053201,13.82271225324657848432 51.06343306351689648181,13.82299979608858642166 51.06337254226932031997)"
1498;2013;"Bautzner Landstraße ";"Fischerstr. ";"Lausitzer Str.";25.8;20.7;2015-11-16 11:17:24;3757;118.23314;"06053060";3757;"SRID=4326;LINESTRING(13.82756636524824855883 51.06219868068634326619,13.82840122901474444461 51.06214659383318377195,13.82924353346373891327 51.06208402700355009074)"
2050;2013;"Wünschendorfer Straße";"An der Schäferei ";"Meixstr.";16.3;19;2015-11-16 11:17:24;5016;67.11468;"07133020";5016;"SRID=4326;LINESTRING(13.8743289664862015087 51.01297396429632868831,13.87429488958265544341 51.01303973154975324178,13.87428625041195040524 51.01311557396088147698,13.87428695772937992103 51.01320764947072916584,13.87429212211672435728 51.0132578927645568001,13.8742972865143716632 51.01330813605780178932,13.87432546618113526904 51.01337360385021924003,13.8743543174991046385 51.01341663287781358349,13.87441796973647356594 51.01346775349272633093,13.8745323927413650722 51.01351435323884686568)"
1506;2013;"Bremer Straße ";"Waltherstr. ";"Hamburger Str.";36.5;27.7;2015-11-16 11:17:24;11801;1331.53335;"14002010";11801;"SRID=4326;LINESTRING(13.71286141048017270805 51.06156995601165959897,13.71250281372976331795 51.06157455846509662933,13.71226934519971329962 51.06157807450686192396,13.71202392687099091972 51.06158177314495105747,13.711800127126664961 51.06158450450551811173,13.71107647878454827151 51.06159333384912457632,13.70958718994568847904 51.06161481406348201517,13.70785316180729118685 51.06163397443441454016,13.70659435053072350286 51.06162860264704761448,13.70524359041630724221 51.06154554335381590136,13.7034297779406522011 51.06143890593997980432,13.70171749584902443075 51.06132767572241704102,13.700422624982062203 51.06125370671319529947,13.69888021313516723865 51.06115853237589163882,13.69776086446922214179 51.06109074137465597687,13.69741473482429938713 51.06107170418566454373,13.69659614791495449992 51.06102666934366851592,13.69550229435112420617 51.06095629025764282005,13.69467577912015876507 51.06091015524172149753,13.69422093407398577369 51.06088568564545937534,13.69392072037068963652 51.06086953420272323001)"
